timestamp,value
2015-02-28 23:59:58,128.56805899226043
2015-03-01 00:30:01,131.5672213309297
2015-03-01 01:00:00,130.3349353556204
2015-03-01 01:29:58,129.40592978780705
2015-03-01 02:00:02,128.39445025845103
2015-03-01 02:29:59,123.34411107453916
2015-03-01 02:59:59,117.74864177967768
2015-03-01 03:29:58,116.0326949028775
2015-03-01 03:59:59,111.11115647164029
2015-03-01 04:29:58,103.90182174351594
2015-03-01 04:59:59,103.47364691371514
2015-03-01 05:30:02,115.31310729955302
2015-03-01 06:00:00,128.96098238785908
2015-03-01 06:30:02,131.62206001984805
2015-03-01 07:00:00,130.17432897461583
2015-03-01 07:29:59,129.7929159561475
2015-03-01 08:00:01,128.52675667926178
2015-03-01 08:30:02,123.2057805178205
2015-03-01 09:00:02,117.49271425440688
2015-03-01 09:30:02,115.41117580368466
2015-03-01 09:59:58,110.4138274599926
2015-03-01 10:30:00,103.2951506152995
2015-03-01 10:59:59,103.24726989626345
2015-03-01 11:29:59,115.1601806352798
2015-03-01 11:59:59,128.23881023480251
2015-03-01 12:30:02,130.64429219293154
2015-03-01 13:00:01,129.1765005319163
2015-03-01 13:29:59,128.48435071921182
2015-03-01 14:00:00,127.20537893765268
2015-03-01 14:30:01,121.81092686671929
2015-03-01 14:59:58,117.35654315543644
2015-03-01 15:30:01,
2015-03-01 16:00:00,109.8116123068644
2015-03-01 16:30:02,103.53834619169622
2015-03-01 17:00:01,103.303521413758
2015-03-01 17:29:59,115.09634794479489
2015-03-01 18:00:02,128.88669109640918
2015-03-01 18:30:01,131.20865316693158
2015-03-01 18:59:59,129.8959589256034
2015-03-01 19:30:00,129.37258044995048
2015-03-01 20:00:01,127.66259328262356
2015-03-01 20:29:59,121.97780788627
2015-03-01 20:59:59,116.54092160201152
2015-03-01 21:29:58,114.19924376880788
2015-03-01 21:59:58,109.32191984965624
2015-03-01 22:30:00,102.71067291030906
2015-03-01 22:59:58,102.37565932666456
2015-03-01 23:30:00,113.04527396961689
2015-03-02 00:00:00,127.81877646925427
2015-03-02 00:29:58,131.0411043756117
2015-03-02 00:59:59,129.7560940534496
2015-03-02 01:29:58,128.9520134097405
2015-03-02 01:59:58,127.86690761506652
2015-03-02 02:30:00,122.30377212302577
2015-03-02 02:59:58,117.30233114686034
2015-03-02 03:30:01,114.86521955452248
2015-03-02 03:59:59,110.30518219178371
2015-03-02 04:30:02,103.2952349060936
2015-03-02 04:59:58,102.58879059987378
2015-03-02 05:30:01,113.4918234232744
2015-03-02 06:00:00,127.96394033096246
2015-03-02 06:30:02,130.99181230177925
2015-03-02 07:00:01,129.32219958502674
2015-03-02 07:30:02,128.41577286165173
2015-03-02 08:00:00,127.12893998840096
2015-03-02 08:29:59,121.4275610366513
2015-03-02 08:59:58,116.12243098370922
2015-03-02 09:30:02,114.55933796505477
2015-03-02 09:59:59,109.01923878791987
2015-03-02 10:30:01,102.5643343935188
2015-03-02 11:00:00,102.53077427810148
2015-03-02 11:29:59,113.40095475494522
2015-03-02 12:00:00,127.61089794129964
2015-03-02 12:30:01,130.85389091549095
2015-03-02 13:00:00,129.532468865467
2015-03-02 13:30:02,129.2448087449527
2015-03-02 14:00:02,127.81867796424471
2015-03-02 14:29:59,121.82979902825168
2015-03-02 15:00:00,116.37334421647314
2015-03-02 15:30:00,114.26188668578496
2015-03-02 16:00:00,109.72285578068788
2015-03-02 16:29:58,102.98508637480224
2015-03-02 16:59:59,102.22044253486976
2015-03-02 17:30:00,112.47929893868
2015-03-02 18:00:02,127.49648795903796
2015-03-02 18:29:59,130.75111594490298
2015-03-02 19:00:01,129.15481425504944
2015-03-02 19:30:01,128.59521125875432
2015-03-02 20:00:02,127.40027302651478
2015-03-02 20:29:58,122.14921927136712
2015-03-02 21:00:01,117.1426280227322
2015-03-02 21:29:59,115.30657475302756
2015-03-02 22:00:00,110.2801707661088
2015-03-02 22:29:58,103.2153824047606
2015-03-02 23:00:01,103.10785414889978
2015-03-02 23:29:58,113.49227555367328
2015-03-02 23:59:59,127.90089604887072
2015-03-03 00:30:00,130.88407787488038
2015-03-03 01:00:01,129.06753473209875
2015-03-03 01:30:00,128.6127949694517
2015-03-03 02:00:02,127.0416993636858
2015-03-03 02:29:58,121.89201921913306
2015-03-03 02:59:59,116.42953228871956
2015-03-03 03:29:59,114.81111592544944
2015-03-03 03:59:59,110.38194487241896
2015-03-03 04:29:58,103.4535911389692
2015-03-03 05:00:00,102.82512406256129
2015-03-03 05:29:59,113.35823126324988
2015-03-03 06:00:00,128.4183283531025
2015-03-03 06:30:00,131.23272278763622
2015-03-03 06:59:59,129.67888509976024
2015-03-03 07:30:00,129.16519663002947
2015-03-03 08:00:00,127.78501631872116
2015-03-03 08:30:02,122.77029135203644
2015-03-03 08:59:58,117.40408129267048
2015-03-03 09:30:01,115.4477827220323
2015-03-03 09:59:58,110.15117814101308
2015-03-03 10:29:59,103.32932056578088
2015-03-03 11:00:00,102.67322789930353
2015-03-03 11:30:02,114.06590901844274
2015-03-03 11:59:59,128.82959684423446
2015-03-03 12:30:00,131.19514160200498
2015-03-03 13:00:00,129.1120862727087
2015-03-03 13:30:01,128.7455369280582
2015-03-03 13:59:59,128.2490795119215
2015-03-03 14:30:00,122.56617604680636
2015-03-03 15:00:02,116.61443553708988
