timestamp,value
2020-01-01 01:00:00,24297.0
2020-01-01 02:00:00,26918.0
2020-01-01 03:00:00,26849.0
2020-01-01 04:00:00,25968.0
2020-01-01 05:00:00,25044.0
2020-01-01 06:00:00,24185.0
2020-01-01 07:00:00,23305.0
2020-01-01 08:00:00,22467.0
2020-01-01 09:00:00,21810.0
2020-01-01 10:00:00,21049.0
2020-01-01 11:00:00,20457.0
2020-01-01 12:00:00,20118.0
2020-01-01 13:00:00,19971.0
2020-01-01 14:00:00,20256.0
2020-01-01 15:00:00,20747.0
2020-01-01 16:00:00,20729.0
2020-01-01 17:00:00,20282.0
2020-01-01 18:00:00,19653.0
2020-01-01 19:00:00,19011.0
2020-01-01 20:00:00,18677.0
2020-01-01 21:00:00,18557.0
2020-01-01 22:00:00,18685.0
2020-01-01 23:00:00,19676.0
2020-01-02 00:00:00,20880.0
2020-01-02 01:00:00,22256.0
2020-01-02 02:00:00,24622.0
2020-01-02 03:00:00,25063.0
2020-01-02 04:00:00,24896.0
2020-01-02 05:00:00,24464.0
2020-01-02 06:00:00,23591.0
2020-01-02 07:00:00,22271.0
2020-01-02 08:00:00,20942.0
2020-01-02 09:00:00,20115.0
2020-01-02 10:00:00,19542.0
2020-01-02 11:00:00,19159.0
2020-01-02 12:00:00,19108.0
2020-01-02 13:00:00,19758.0
2020-01-02 14:00:00,20876.0
2020-01-02 15:00:00,22893.0
2020-01-02 16:00:00,23971.0
2020-01-02 17:00:00,24189.0
2020-01-02 18:00:00,23546.0
2020-01-02 19:00:00,22520.0
2020-01-02 20:00:00,22370.0
2020-01-02 21:00:00,22321.0
2020-01-02 22:00:00,22457.0
2020-01-02 23:00:00,22437.0
2020-01-03 00:00:00,23182.0
2020-01-03 01:00:00,24962.0
2020-01-03 02:00:00,27365.0
2020-01-03 03:00:00,27671.0
2020-01-03 04:00:00,27247.0
2020-01-03 05:00:00,26522.0
2020-01-03 06:00:00,25485.0
2020-01-03 07:00:00,23921.0
2020-01-03 08:00:00,22300.0
2020-01-03 09:00:00,21085.0
2020-01-03 10:00:00,20215.0
2020-01-03 11:00:00,19798.0
2020-01-03 12:00:00,19730.0
2020-01-03 13:00:00,20273.0
2020-01-03 14:00:00,21623.0
2020-01-03 15:00:00,23608.0
2020-01-03 16:00:00,24537.0
2020-01-03 17:00:00,24140.0
2020-01-03 18:00:00,23231.0
2020-01-03 19:00:00,22492.0
2020-01-03 20:00:00,22103.0
2020-01-03 21:00:00,21807.0
2020-01-03 22:00:00,21865.0
2020-01-03 23:00:00,22230.0
2020-01-04 00:00:00,23072.0
2020-01-04 01:00:00,24731.0
2020-01-04 02:00:00,27003.0
2020-01-04 03:00:00,27198.0
2020-01-04 04:00:00,26696.0
2020-01-04 05:00:00,26081.0
2020-01-04 06:00:00,25227.0
2020-01-04 07:00:00,23841.0
2020-01-04 08:00:00,22341.0
2020-01-04 09:00:00,21201.0
2020-01-04 10:00:00,20318.0
2020-01-04 11:00:00,19768.0
2020-01-04 12:00:00,19537.0
2020-01-04 13:00:00,19720.0
2020-01-04 14:00:00,20325.0
2020-01-04 15:00:00,21343.0
2020-01-04 16:00:00,21733.0
2020-01-04 17:00:00,21444.0
2020-01-04 18:00:00,20752.0
2020-01-04 19:00:00,20260.0
2020-01-04 20:00:00,19718.0
2020-01-04 21:00:00,19523.0
2020-01-04 22:00:00,19953.0
2020-01-04 23:00:00,20209.0
2020-01-05 00:00:00,21030.0
2020-01-05 01:00:00,22723.0
2020-01-05 02:00:00,25212.0
2020-01-05 03:00:00,25590.0
2020-01-05 04:00:00,25161.0
2020-01-05 05:00:00,24813.0
2020-01-05 06:00:00,24151.0
2020-01-05 07:00:00,22956.0
2020-01-05 08:00:00,21701.0
2020-01-05 09:00:00,20621.0
2020-01-05 10:00:00,19794.0
2020-01-05 11:00:00,19587.0
2020-01-05 12:00:00,19326.0
2020-01-05 13:00:00,19441.0
2020-01-05 14:00:00,19895.0
2020-01-05 15:00:00,20437.0
2020-01-05 16:00:00,20804.0
2020-01-05 17:00:00,20617.0
2020-01-05 18:00:00,20079.0
2020-01-05 19:00:00,19657.0
2020-01-05 20:00:00,19223.0
2020-01-05 21:00:00,19075.0
2020-01-05 22:00:00,19187.0
2020-01-05 23:00:00,19609.0
2020-01-06 00:00:00,20505.0
2020-01-06 01:00:00,22609.0
2020-01-06 02:00:00,25438.0
2020-01-06 03:00:00,26080.0
2020-01-06 04:00:00,25833.0
2020-01-06 05:00:00,25283.0
2020-01-06 06:00:00,24344.0
2020-01-06 07:00:00,22780.0
2020-01-06 08:00:00,21239.0
2020-01-06 09:00:00,20300.0
2020-01-06 10:00:00,19681.0
2020-01-06 11:00:00,19333.0
2020-01-06 12:00:00,19289.0
2020-01-06 13:00:00,19988.0
2020-01-06 14:00:00,21615.0
2020-01-06 15:00:00,24201.0
2020-01-06 16:00:00,25522.0
2020-01-06 17:00:00,24820.0
2020-01-06 18:00:00,23695.0
2020-01-06 19:00:00,22775.0
2020-01-06 20:00:00,22460.0
2020-01-06 21:00:00,22449.0
2020-01-06 22:00:00,22271.0
2020-01-06 23:00:00,22171.0
2020-01-07 00:00:00,23175.0
2020-01-07 01:00:00,25061.0
2020-01-07 02:00:00,27481.0
2020-01-07 03:00:00,27833.0
2020-01-07 04:00:00,27324.0
2020-01-07 05:00:00,26557.0
2020-01-07 06:00:00,25318.0
2020-01-07 07:00:00,23496.0
2020-01-07 08:00:00,21804.0
2020-01-07 09:00:00,20760.0
2020-01-07 10:00:00,20048.0
2020-01-07 11:00:00,19652.0
2020-01-07 12:00:00,19616.0
2020-01-07 13:00:00,20280.0
2020-01-07 14:00:00,21977.0
2020-01-07 15:00:00,24580.0
2020-01-07 16:00:00,25818.0
2020-01-07 17:00:00,25215.0
2020-01-07 18:00:00,24408.0
2020-01-07 19:00:00,23631.0
2020-01-07 20:00:00,22976.0
2020-01-07 21:00:00,22924.0
2020-01-07 22:00:00,22911.0
2020-01-07 23:00:00,23155.0
2020-01-08 00:00:00,23882.0
2020-01-08 01:00:00,25332.0
2020-01-08 02:00:00,27673.0
2020-01-08 03:00:00,28042.0
2020-01-08 04:00:00,27594.0
2020-01-08 05:00:00,26820.0
2020-01-08 06:00:00,25533.0
2020-01-08 07:00:00,23670.0
2020-01-08 08:00:00,21909.0
2020-01-08 09:00:00,20797.0
2020-01-08 10:00:00,20079.0
2020-01-08 11:00:00,19671.0
2020-01-08 12:00:00,19602.0
2020-01-08 13:00:00,20172.0
2020-01-08 14:00:00,21788.0
2020-01-08 15:00:00,24313.0
2020-01-08 16:00:00,25667.0
2020-01-08 17:00:00,25235.0
2020-01-08 18:00:00,24667.0
2020-01-08 19:00:00,24314.0
2020-01-08 20:00:00,23756.0
2020-01-08 21:00:00,23180.0
2020-01-08 22:00:00,22829.0
2020-01-08 23:00:00,22963.0
2020-01-09 00:00:00,23837.0
2020-01-09 01:00:00,25332.0
2020-01-09 02:00:00,27399.0
2020-01-09 03:00:00,27764.0
2020-01-09 04:00:00,27449.0
2020-01-09 05:00:00,26955.0
2020-01-09 06:00:00,26008.0
2020-01-09 07:00:00,24269.0
2020-01-09 08:00:00,22147.0
2020-01-09 09:00:00,20976.0
2020-01-09 10:00:00,20165.0
2020-01-09 11:00:00,19731.0
2020-01-09 12:00:00,19697.0
2020-01-09 13:00:00,20297.0
2020-01-09 14:00:00,21847.0
2020-01-09 15:00:00,24359.0
2020-01-09 16:00:00,25720.0
2020-01-09 17:00:00,25363.0
2020-01-09 18:00:00,24973.0
2020-01-09 19:00:00,24574.0
2020-01-09 20:00:00,23928.0
2020-01-09 21:00:00,23511.0
2020-01-09 22:00:00,23547.0
2020-01-09 23:00:00,23514.0
2020-01-10 00:00:00,24102.0
2020-01-10 01:00:00,25404.0
2020-01-10 02:00:00,27691.0
2020-01-10 03:00:00,28231.0
2020-01-10 04:00:00,27848.0
2020-01-10 05:00:00,27184.0
2020-01-10 06:00:00,25989.0
2020-01-10 07:00:00,24224.0
2020-01-10 08:00:00,22529.0
2020-01-10 09:00:00,21494.0
2020-01-10 10:00:00,20667.0
2020-01-10 11:00:00,20588.0
2020-01-10 12:00:00,20533.0
2020-01-10 13:00:00,20848.0
2020-01-10 14:00:00,22471.0
2020-01-10 15:00:00,25065.0
2020-01-10 16:00:00,26341.0
2020-01-10 17:00:00,25552.0
2020-01-10 18:00:00,24214.0
2020-01-10 19:00:00,22993.0
2020-01-10 20:00:00,22110.0
2020-01-10 21:00:00,21549.0
2020-01-10 22:00:00,21654.0
2020-01-10 23:00:00,21808.0
2020-01-11 00:00:00,22642.0
2020-01-11 01:00:00,24506.0
2020-01-11 02:00:00,27027.0
2020-01-11 03:00:00,27420.0
2020-01-11 04:00:00,26954.0
2020-01-11 05:00:00,26369.0
2020-01-11 06:00:00,25434.0
2020-01-11 07:00:00,24007.0
2020-01-11 08:00:00,22421.0
2020-01-11 09:00:00,21198.0
2020-01-11 10:00:00,20363.0
2020-01-11 11:00:00,19784.0
2020-01-11 12:00:00,19547.0
2020-01-11 13:00:00,19700.0
2020-01-11 14:00:00,20398.0
2020-01-11 15:00:00,21575.0
2020-01-11 16:00:00,22131.0
2020-01-11 17:00:00,21902.0
2020-01-11 18:00:00,21423.0
2020-01-11 19:00:00,20705.0
2020-01-11 20:00:00,20209.0
2020-01-11 21:00:00,19829.0
2020-01-11 22:00:00,19671.0
2020-01-11 23:00:00,20115.0
2020-01-12 00:00:00,20967.0
2020-01-12 01:00:00,22451.0
2020-01-12 02:00:00,25033.0
2020-01-12 03:00:00,25609.0
2020-01-12 04:00:00,25312.0
2020-01-12 05:00:00,24786.0
2020-01-12 06:00:00,24040.0
2020-01-12 07:00:00,22820.0
2020-01-12 08:00:00,21515.0
2020-01-12 09:00:00,20555.0
2020-01-12 10:00:00,20113.0
2020-01-12 11:00:00,19645.0
2020-01-12 12:00:00,19401.0
2020-01-12 13:00:00,19528.0
2020-01-12 14:00:00,20046.0
2020-01-12 15:00:00,20952.0
2020-01-12 16:00:00,21358.0
2020-01-12 17:00:00,21070.0
2020-01-12 18:00:00,20644.0
2020-01-12 19:00:00,20163.0
2020-01-12 20:00:00,19171.0
2020-01-12 21:00:00,19196.0
2020-01-12 22:00:00,19584.0
2020-01-12 23:00:00,19974.0
2020-01-13 00:00:00,20594.0
2020-01-13 01:00:00,22587.0
2020-01-13 02:00:00,25357.0
2020-01-13 03:00:00,26055.0
2020-01-13 04:00:00,25861.0
2020-01-13 05:00:00,25272.0
2020-01-13 06:00:00,24180.0
2020-01-13 07:00:00,22525.0
2020-01-13 08:00:00,20986.0
2020-01-13 09:00:00,20058.0
2020-01-13 10:00:00,19526.0
2020-01-13 11:00:00,19466.0
2020-01-13 12:00:00,19540.0
2020-01-13 13:00:00,20336.0
2020-01-13 14:00:00,21822.0
2020-01-13 15:00:00,24609.0
2020-01-13 16:00:00,26047.0
2020-01-13 17:00:00,25312.0
2020-01-13 18:00:00,23983.0
2020-01-13 19:00:00,22965.0
2020-01-13 20:00:00,22322.0
2020-01-13 21:00:00,22458.0
2020-01-13 22:00:00,22590.0
2020-01-13 23:00:00,22684.0
2020-01-14 00:00:00,23367.0
2020-01-14 01:00:00,25152.0
2020-01-14 02:00:00,27746.0
2020-01-14 03:00:00,28325.0
2020-01-14 04:00:00,27889.0
2020-01-14 05:00:00,27080.0
2020-01-14 06:00:00,25752.0
2020-01-14 07:00:00,23928.0
2020-01-14 08:00:00,22127.0
2020-01-14 09:00:00,21020.0
2020-01-14 10:00:00,20310.0
2020-01-14 11:00:00,19895.0
2020-01-14 12:00:00,19842.0
2020-01-14 13:00:00,20475.0
2020-01-14 14:00:00,22148.0
2020-01-14 15:00:00,24966.0
2020-01-14 16:00:00,26238.0
2020-01-14 17:00:00,25325.0
2020-01-14 18:00:00,24033.0
2020-01-14 19:00:00,23066.0
2020-01-14 20:00:00,22330.0
2020-01-14 21:00:00,22090.0
2020-01-14 22:00:00,22004.0
2020-01-14 23:00:00,22403.0
2020-01-15 00:00:00,23387.0
2020-01-15 01:00:00,25072.0
2020-01-15 02:00:00,27703.0
2020-01-15 03:00:00,28296.0
2020-01-15 04:00:00,27904.0
2020-01-15 05:00:00,27274.0
2020-01-15 06:00:00,25970.0
2020-01-15 07:00:00,24096.0
2020-01-15 08:00:00,22407.0
2020-01-15 09:00:00,21268.0
2020-01-15 10:00:00,20585.0
2020-01-15 11:00:00,20255.0
2020-01-15 12:00:00,20273.0
2020-01-15 13:00:00,21008.0
2020-01-15 14:00:00,22760.0
2020-01-15 15:00:00,25571.0
2020-01-15 16:00:00,26989.0
2020-01-15 17:00:00,26076.0
2020-01-15 18:00:00,24735.0
2020-01-15 19:00:00,23515.0
2020-01-15 20:00:00,22676.0
2020-01-15 21:00:00,22382.0
2020-01-15 22:00:00,22403.0
2020-01-15 23:00:00,22888.0
2020-01-16 00:00:00,23785.0
2020-01-16 01:00:00,25330.0
2020-01-16 02:00:00,27879.0
2020-01-16 03:00:00,28549.0
2020-01-16 04:00:00,28172.0
2020-01-16 05:00:00,27534.0
2020-01-16 06:00:00,26283.0
2020-01-16 07:00:00,24466.0
2020-01-16 08:00:00,22723.0
2020-01-16 09:00:00,21620.0
2020-01-16 10:00:00,20892.0
2020-01-16 11:00:00,20547.0
2020-01-16 12:00:00,20526.0
2020-01-16 13:00:00,21145.0
2020-01-16 14:00:00,22779.0
2020-01-16 15:00:00,25493.0
2020-01-16 16:00:00,26834.0
2020-01-16 17:00:00,26257.0
2020-01-16 18:00:00,25567.0
2020-01-16 19:00:00,25329.0
2020-01-16 20:00:00,25158.0
2020-01-16 21:00:00,24710.0
2020-01-16 22:00:00,24802.0
2020-01-16 23:00:00,24848.0
2020-01-17 00:00:00,25307.0
2020-01-17 01:00:00,26539.0
2020-01-17 02:00:00,28788.0
2020-01-17 03:00:00,29251.0
2020-01-17 04:00:00,28771.0
2020-01-17 05:00:00,28055.0
2020-01-17 06:00:00,26700.0
2020-01-17 07:00:00,24814.0
2020-01-17 08:00:00,22829.0
2020-01-17 09:00:00,21949.0
2020-01-17 10:00:00,21008.0
2020-01-17 11:00:00,20610.0
2020-01-17 12:00:00,20647.0
2020-01-17 13:00:00,21253.0
2020-01-17 14:00:00,22747.0
2020-01-17 15:00:00,25190.0
2020-01-17 16:00:00,26621.0
2020-01-17 17:00:00,26135.0
2020-01-17 18:00:00,25173.0
2020-01-17 19:00:00,24299.0
2020-01-17 20:00:00,23296.0
2020-01-17 21:00:00,22634.0
2020-01-17 22:00:00,22550.0
2020-01-17 23:00:00,22819.0
2020-01-18 00:00:00,23451.0
2020-01-18 01:00:00,25057.0
2020-01-18 02:00:00,27515.0
2020-01-18 03:00:00,28086.0
2020-01-18 04:00:00,27642.0
2020-01-18 05:00:00,26988.0
2020-01-18 06:00:00,26083.0
2020-01-18 07:00:00,24718.0
2020-01-18 08:00:00,23120.0
2020-01-18 09:00:00,21971.0
2020-01-18 10:00:00,21172.0
2020-01-18 11:00:00,20628.0
2020-01-18 12:00:00,20387.0
2020-01-18 13:00:00,20594.0
2020-01-18 14:00:00,21366.0
2020-01-18 15:00:00,22513.0
2020-01-18 16:00:00,23239.0
2020-01-18 17:00:00,22945.0
2020-01-18 18:00:00,22253.0
2020-01-18 19:00:00,21466.0
2020-01-18 20:00:00,20814.0
2020-01-18 21:00:00,20388.0
2020-01-18 22:00:00,20091.0
2020-01-18 23:00:00,20268.0
2020-01-19 00:00:00,21250.0
2020-01-19 01:00:00,22897.0
2020-01-19 02:00:00,25426.0
