timestamp,value
2000-01-01 00:00:00,47.21
2000-01-01 01:00:00,47.23
2000-01-01 02:00:00,47.28
2000-01-01 03:00:00,47.28
2000-01-01 04:00:00,47.2
2000-01-01 05:00:00,47.16
2000-01-01 06:00:00,47.22
2000-01-01 07:00:00,47.16
2000-01-01 08:00:00,47.02
2000-01-01 09:00:00,47.12
2000-01-01 10:00:00,47.15
2000-01-01 11:00:00,47.11
2000-01-01 12:00:00,47.06
2000-01-01 13:00:00,47.14
2000-01-01 14:00:00,47.07
2000-01-01 15:00:00,47.15
2000-01-01 16:00:00,47.1
2000-01-01 17:00:00,47.41
2000-01-01 18:00:00,47.0
2000-01-01 19:00:00,47.43
2000-01-01 20:00:00,47.18
2000-01-01 21:00:00,47.14
2000-01-01 22:00:00,47.23
2000-01-01 23:00:00,47.12
2000-01-02 00:00:00,47.12
2000-01-02 01:00:00,47.09
2000-01-02 02:00:00,47.15
2000-01-02 03:00:00,47.14
2000-01-02 04:00:00,47.07
2000-01-02 05:00:00,47.28
2000-01-02 06:00:00,47.06
2000-01-02 07:00:00,47.19
2000-01-02 08:00:00,47.11
2000-01-02 09:00:00,47.16
2000-01-02 10:00:00,47.22
2000-01-02 11:00:00,47.2
2000-01-02 12:00:00,47.33
2000-01-02 13:00:00,47.15
2000-01-02 14:00:00,47.32
2000-01-02 15:00:00,47.25
2000-01-02 16:00:00,47.13
2000-01-02 17:00:00,47.13
2000-01-02 18:00:00,47.2
2000-01-02 19:00:00,47.22
2000-01-02 20:00:00,47.08
2000-01-02 21:00:00,47.23
2000-01-02 22:00:00,47.07
2000-01-02 23:00:00,47.22
2000-01-03 00:00:00,47.18
2000-01-03 01:00:00,47.27
2000-01-03 02:00:00,47.21
2000-01-03 03:00:00,47.09
2000-01-03 04:00:00,47.28
2000-01-03 05:00:00,47.1
2000-01-03 06:00:00,47.15
2000-01-03 07:00:00,47.13
2000-01-03 08:00:00,47.26
2000-01-03 09:00:00,47.22
2000-01-03 10:00:00,47.34
2000-01-03 11:00:00,47.27
2000-01-03 12:00:00,47.15
2000-01-03 13:00:00,47.22
2000-01-03 14:00:00,47.05
2000-01-03 15:00:00,47.17
2000-01-03 16:00:00,47.12
