timestamp,value
2015-03-09 08:00:00,59.29711827558789
2015-03-09 08:30:00,55.50820498958617
2015-03-09 09:00:00,50.89952175426513
2015-03-09 09:30:00,55.4134341454173
2015-03-09 10:00:00,52.05612982653757
2015-03-09 10:30:00,53.73046327789962
2015-03-09 11:00:00,62.07431265151168
2015-03-09 11:30:00,62.20982016450417
2015-03-09 12:00:00,69.99122932392756
2015-03-09 12:30:00,70.86211610853485
2015-03-09 13:00:00,65.60824935973504
2015-03-09 13:30:00,66.41895990104148
2015-03-09 14:00:00,56.70541239500113
2015-03-09 14:30:00,53.353303124854
2015-03-09 15:00:00,55.04709747884901
2015-03-09 15:30:00,50.23786050203651
2015-03-09 16:00:00,53.55571657386811
2015-03-09 16:30:00,55.38654334964931
2015-03-09 17:00:00,55.58603639370428
2015-03-09 17:30:00,67.57652881774092
2015-03-09 18:00:00,68.11318135055738
2015-03-09 18:30:00,68.96051982061653
2015-03-09 19:00:00,70.3610536634517
2015-03-09 19:30:00,59.924213590915386
2015-03-09 20:00:00,58.56689953398721
2015-03-09 20:30:00,54.837379225946165
2015-03-09 21:00:00,50.540135542779055
2015-03-09 21:30:00,54.47516560655132
2015-03-09 22:00:00,51.3811613405927
2015-03-09 22:30:00,53.37685374888835
2015-03-09 23:00:00,61.97699136384544
2015-03-09 23:30:00,61.50179194980544
2015-03-10 00:00:00,69.708163533566
2015-03-10 00:30:00,70.69339115189948
2015-03-10 01:00:00,64.9923538169387
2015-03-10 01:30:00,66.38341294537047
2015-03-10 02:00:00,56.793445671249344
2015-03-10 02:30:00,53.72346802327448
2015-03-10 03:00:00,55.718802155196336
2015-03-10 03:30:00,50.40294298659539
2015-03-10 04:00:00,53.8041898544424
2015-03-10 04:30:00,55.498051665629696
2015-03-10 05:00:00,55.62362105810711
2015-03-10 05:30:00,67.43883497155629
2015-03-10 06:00:00,67.5080276625722
2015-03-10 06:30:00,68.89747487307073
2015-03-10 07:00:00,69.91303467696866
2015-03-10 07:30:00,59.891350963704056
2015-03-10 08:00:00,58.91536606837384
2015-03-10 08:30:00,55.57340502023742
2015-03-10 09:00:00,51.1013474559742
2015-03-10 09:30:00,54.99925308757344
2015-03-10 10:00:00,51.82175057946706
2015-03-10 10:30:00,53.746556042400776
2015-03-10 11:00:00,62.37846948539789
2015-03-10 11:30:00,61.93382190824924
2015-03-10 12:00:00,69.72955907278781
2015-03-10 12:30:00,70.33251162894308
2015-03-10 13:00:00,64.72479925734682
2015-03-10 13:30:00,66.22018881671397
2015-03-10 14:00:00,56.35236799056053
2015-03-10 14:30:00,53.04761004573488
2015-03-10 15:00:00,55.10176061949389
2015-03-10 15:30:00,50.349024314270906
2015-03-10 16:00:00,53.73349881692332
2015-03-10 16:30:00,55.56988634515477
2015-03-10 17:00:00,55.21880583869008
2015-03-10 17:30:00,67.42967211663944
2015-03-10 18:00:00,67.56947874102475
2015-03-10 18:30:00,69.02983323094425
2015-03-10 19:00:00,69.91784465496862
2015-03-10 19:30:00,59.56561438900235
2015-03-10 20:00:00,58.63435300102701
2015-03-10 20:30:00,54.81764606183593
2015-03-10 21:00:00,50.57937674126564
2015-03-10 21:30:00,54.77485633175877
2015-03-10 22:00:00,51.68847611707355
2015-03-10 22:30:00,53.52387195706947
2015-03-10 23:00:00,61.724881721406376
2015-03-10 23:30:00,61.09572244049487
2015-03-11 00:00:00,69.50181927725312
2015-03-11 00:30:00,70.37561097239258
2015-03-11 01:00:00,64.81475252994206
2015-03-11 01:30:00,65.59414898022031
2015-03-11 02:00:00,56.20081230029422
2015-03-11 02:30:00,53.32967072163972
2015-03-11 03:00:00,55.30808216438223
2015-03-11 03:30:00,50.21961293343592
2015-03-11 04:00:00,52.90017088181496
2015-03-11 04:30:00,54.74856702961266
2015-03-11 05:00:00,54.74723054276229
2015-03-11 05:30:00,66.63095532420814
2015-03-11 06:00:00,66.66707722092492
2015-03-11 06:30:00,67.9609368728471
2015-03-11 07:00:00,69.39117143247054
2015-03-11 07:30:00,58.73156344296502
2015-03-11 08:00:00,58.073048688062286
2015-03-11 08:30:00,54.696536818203086
