timestamp,value
2015-03-01 00:00:00,283.5900583090116
2015-03-01 00:30:00,273.54970394460486
2015-03-01 01:00:00,254.44068757632303
2015-03-01 01:30:00,244.11795604695664
2015-03-01 02:00:00,243.6532827511963
2015-03-01 02:30:00,249.06099144846743
2015-03-01 03:00:00,253.58664644557848
2015-03-01 03:30:00,252.6086598944254
2015-03-01 04:00:00,251.45849143407668
2015-03-01 04:30:00,256.0137144852742
2015-03-01 05:00:00,270.5245090096918
2015-03-01 05:30:00,281.36076731588093
2015-03-01 06:00:00,282.02567460108975
2015-03-01 06:30:00,272.2326680360748
2015-03-01 07:00:00,254.9648244322939
2015-03-01 07:30:00,246.0463746722924
2015-03-01 08:00:00,245.7797810144059
2015-03-01 08:30:00,250.1380665752422
2015-03-01 09:00:00,253.47962093182596
2015-03-01 09:30:00,253.41870456872763
2015-03-01 10:00:00,253.27435907415557
2015-03-01 10:30:00,259.6728985993529
2015-03-01 11:00:00,273.0701380866183
2015-03-01 11:30:00,281.5199573865354
2015-03-01 12:00:00,282.4237330836105
2015-03-01 12:30:00,274.5890286314767
2015-03-01 13:00:00,258.7922448158698
2015-03-01 13:30:00,247.93369662812103
2015-03-01 14:00:00,246.9855593929053
2015-03-01 14:30:00,250.50020250696565
2015-03-01 15:00:00,255.42493128400343
2015-03-01 15:30:00,258.00292318425403
2015-03-01 16:00:00,258.3617087697984
2015-03-01 16:30:00,262.5523617074897
2015-03-01 17:00:00,272.4077075036698
2015-03-01 17:30:00,280.3962488050697
2015-03-01 18:00:00,282.2395178214311
2015-03-01 18:30:00,276.45261796556264
2015-03-01 19:00:00,259.0808910253357
2015-03-01 19:30:00,246.281821601087
2015-03-01 20:00:00,243.76002814111945
2015-03-01 20:30:00,247.2168117896304
2015-03-01 21:00:00,253.380008470906
2015-03-01 21:30:00,255.63535927350952
2015-03-01 22:00:00,255.1002520443417
2015-03-01 22:30:00,256.1087005925575
2015-03-01 23:00:00,266.7833042498575
2015-03-01 23:30:00,278.2728928753956
2015-03-02 00:00:00,281.7054291379399
2015-03-02 00:30:00,274.5378287028219
2015-03-02 01:00:00,256.2912143459098
2015-03-02 01:30:00,243.92961708734293
2015-03-02 02:00:00,242.3451132619032
2015-03-02 02:30:00,247.48093500846852
2015-03-02 03:00:00,254.07595417698
2015-03-02 03:30:00,254.6434752251116
2015-03-02 04:00:00,252.0213929111606
2015-03-02 04:30:00,255.0489385441332
2015-03-02 05:00:00,268.1300913227351
2015-03-02 05:30:00,280.16927750218434
2015-03-02 06:00:00,282.6668452435372
2015-03-02 06:30:00,273.6304472025073
2015-03-02 07:00:00,253.1390542605536
2015-03-02 07:30:00,243.16247813717592
2015-03-02 08:00:00,243.39696518039943
2015-03-02 08:30:00,248.8236697604175
2015-03-02 09:00:00,253.1692993941807
2015-03-02 09:30:00,252.1894402942418
2015-03-02 10:00:00,250.20416863320324
2015-03-02 10:30:00,254.3969634467404
2015-03-02 11:00:00,268.6799651806328
2015-03-02 11:30:00,279.8437885203441
2015-03-02 12:00:00,280.56912382823856
2015-03-02 12:30:00,270.0345276392224
2015-03-02 13:00:00,251.68537311378307
2015-03-02 13:30:00,243.48945223116627
2015-03-02 14:00:00,243.58247632790267
2015-03-02 14:30:00,246.84108220088368
2015-03-02 15:00:00,249.63832220692396
2015-03-02 15:30:00,249.29041752575887
2015-03-02 16:00:00,249.4762147979524
2015-03-02 16:30:00,255.52813674826285
2015-03-02 17:00:00,268.1134166953768
2015-03-02 17:30:00,277.7792304431051
2015-03-02 18:00:00,278.51042455835665
